,name,均值,标准差,三阶矩,一致性,图像熵,灰度共生矩阵结果,能量,对比度,熵,逆差距
66,DiBei,174.8421052631579,34.610832495810534,-1.4173876194597288,0.013742543479793312,6.58259658583599,0,0.01535547478433866,8.628402903811253,4.669659985069625,0.42469612890921543
67,DiBei,160.901741125658,52.978366417033726,-2.98476604840492,0.008633971074118563,7.258029324008617,0,0.00847109138912647,9.95451477932245,5.318237434382901,0.39517771077564945
68,DiBei,151.24429727740986,28.132402830559737,-0.5151669665354596,0.013440618168715446,6.569995091611411,0,0.011197617316257343,7.661270542065243,4.902293814101702,0.3927704759698777
69,DiBei,161.88921404682273,29.402150622398743,0.056617856821838876,0.012286286154562731,6.713038862449669,0,0.017975889531436952,4.136287625418062,4.477093264172197,0.49609450881793093
70,DiBei,173.91372549019607,24.062291735532607,-0.22761166620425727,0.01644324930566654,6.3133242657099204,0,0.02066555598274166,4.433986928104568,4.241618859040086,0.47460607894083606
71,DiBei,212.9377358490566,25.4970198190921,-0.2575888026045347,0.013819865015477717,6.444840837133488,0,0.024976860092559634,1.9481132075471705,3.967358608943714,0.5950745579524713
72,DiBei,152.51111111111112,32.14777593255517,-0.08608384335256022,0.012716049219989145,6.662862005325895,0,0.013264746227709187,4.429629629629629,4.501491889946385,0.43496574948304806
73,DiBei,190.17971014492753,34.33571964393662,-1.1156833597065543,0.013736609676925582,6.455870261368728,0,0.015257298886788494,4.782608695652172,4.192152790318458,0.45172952767837676
74,DiBei,162.50099206349208,23.23091929378484,-0.01664044552203843,0.013648255285716004,6.496137411908762,0,0.02053290934429328,2.227182539682539,4.228024661754284,0.5555579771756246
75,DiBei,172.74545454545455,25.851476324977586,-0.6034508314478347,0.01825528001472776,6.098565544372614,0,0.020055096418732776,4.480303030303031,4.07962956178502,0.48277092252631215
76,DiBei,146.69409523809523,40.093411546183276,-1.0645114695774507,0.010239564500238885,6.987126114559435,0,0.008596317460317464,8.47352380952381,5.187867243594434,0.37875264211693765
77,DiBei,152.87591680900232,39.5385289535371,-0.085793023523591,0.0074450692722765055,7.273188025006047,0,0.008571139373643481,3.8016678388425564,5.012939899608343,0.47278760653326657
78,DiBei,100.15384615384616,14.744972138359822,-0.02879993142492133,0.02578691286907997,5.60190883444383,0,0.016184657399950998,5.198224852071009,4.184780129356741,0.41869771439313763
79,DiBei,142.92006269592477,45.56609399332123,-0.9406533170377963,0.007155109439736407,7.354962265043328,0,0.004843320241655554,13.345872518286324,5.503835521973013,0.3126198828295845
80,DiBei,162.9543859649123,26.171727866495086,-0.04489444996398356,0.014041243486644817,6.478530682060878,0,0.01755924899969218,3.7473684210526335,4.273276361720619,0.44976475308363845
81,DiBei,225.05886243386243,23.723491982713604,-0.394864787458584,0.017580694853336354,6.151035945680205,0,0.03864717183169564,2.191137566137565,3.6975309560894547,0.607726241108594
82,DiBei,218.63257575757575,29.100424761514805,-0.7361357744735771,0.01571826312920166,6.2776673883213014,0,0.02628558310376492,3.4242424242424256,3.8849397094281612,0.5414766251473919
83,DiBei,179.14954051796158,26.839724059256753,0.016435982206782194,0.011561987543721841,6.698951984091981,0,0.01731625080523641,2.354051796157061,4.396081197712581,0.5510045383629916
84,DiBei,172.92494929006085,22.60006910006701,-0.28438797956822987,0.018140375009352283,6.082967048102988,0,0.019526926669107856,3.8884381338742404,4.087824585241595,0.46669292323073097
85,DiBei,143.94152046783626,30.697011722405755,-0.49297187190637687,0.014927670225006295,6.347807424343882,0,0.009960329674087751,10.818713450292401,4.514193415083424,0.33086289555722675
86,DiBei,87.54166666666667,13.84946899122112,-0.03451119821533735,0.03784013721451629,5.127645283191848,0,0.022463151927437624,5.934523809523808,3.749054629062143,0.4145248865227343
87,DiBei,160.40679660169914,46.75887369407814,-1.6985736130442115,0.008672075777667487,7.1630419402563925,0,0.006944553710151419,11.595202398800593,5.301174337253018,0.34785787093355125
88,DiBei,131.8862478777589,21.734521919728653,-0.27290091655425674,0.019776836736127734,6.005531406476099,0,0.016603203611196795,5.957555178268253,4.32499895284665,0.4471933586743595
89,DiBei,214.9121693121693,24.9420431983993,-0.4125070729445288,0.015362392176598405,6.302838597426291,0,0.026756249825032892,2.4899470899470906,3.9028066143533184,0.5682024183713177
90,DiBei,218.0462962962963,27.788570537718897,-0.635370457753143,0.016937205153226387,6.116779017469617,0,0.022386069196768783,4.037037037037035,3.831966259605098,0.50280276502303
91,DiBei,140.5037037037037,25.981296295776538,-0.1305357653522145,0.01695473217569088,6.195437934510328,0,0.016063100137174227,3.614814814814813,4.144881570985916,0.4555211319917201
92,DiBei,177.84615384615384,18.318792374733587,-0.21157879401446633,0.02811162937723566,5.421841474451619,0,0.02587989598902562,4.425339366515836,3.593861484663511,0.43283015133506236
93,DiBei,165.30539772727272,33.088037367905,-0.6663932967490074,0.010885219547617453,6.8325600731761655,0,0.010447156221303945,7.0535037878787845,4.908846241420872,0.39559251187350775
94,DiBei,183.32666666666665,23.532026099612402,-0.23566714265781702,0.015755281108965846,6.3552524508737385,0,0.02103703703703707,4.4214814814814805,4.269853176824352,0.4765827344211574
95,DiBei,113.33882352941177,17.3029209369826,-0.07516296029812942,0.023645674637919,5.754736992403206,0,0.015889273356401386,5.785882352941174,4.265602140512039,0.39917054683209097
96,DiBei,193.03896103896105,23.41334299710295,-0.2814717948376647,0.017119244596869976,6.218886678448271,0,0.026941492850583747,2.1504329004329,3.9089737866948546,0.5648937628349391
97,DiBei,226.0861111111111,27.43225682598212,-0.7255443138063796,0.02074074159099837,5.912028359412801,0,0.0377391975308642,4.013888888888886,3.5820971654483946,0.528637759756634
98,DiBei,176.13888888888889,18.879961384097165,-0.12998517575729804,0.0231944455208577,5.751211306886366,0,0.02259259259259259,4.113888888888886,3.7990891367743,0.45441013307915284
99,DiBei,171.2070707070707,29.428264955469203,-0.7341113205971171,0.018901132363680517,6.0990933965077305,0,0.014832670135700443,9.502525252525254,4.334462004257074,0.3760257049945052
100,DiBei,158.63768115942028,22.00459191602314,-0.32372645780906023,0.020426380910066655,5.860509244689784,0,0.02236925015752994,6.068840579710144,3.9211659037608504,0.45273059394330345
101,DiBei,112.11702127659575,16.21032763722915,-0.01827612085512414,0.01990174877892059,5.943593127459888,0,0.016185190773994138,4.790780141843971,4.388520892248887,0.4554961621217251
102,DiBei,151.8978978978979,19.21907791182062,-0.031274716290857485,0.01941781589596303,6.054653894853716,0,0.033336639943246586,2.0090090090090085,3.739660555006526,0.5702801713294559
103,DiBei,188.5903846153846,29.488060011410276,-0.9084588636276458,0.016183432792786334,6.301692182471842,0,0.01873520710059171,4.265384615384614,4.132715877147868,0.4778661633528804
104,DiBei,170.92353823088456,19.75555651079488,-0.14367249305600352,0.01800898639061188,6.100284465192947,0,0.0210001820678866,3.3628185907046473,4.175207224645974,0.4971914132749723
105,DiBei,167.4594117647059,33.804056264394895,-0.6346963454214135,0.011222837365551186,6.832928408451498,0,0.009432525951557094,7.484705882352941,4.957561509697072,0.39714017248320704
106,DiBei,151.3265306122449,20.175138893739128,-0.035016184044151195,0.024312786841619527,5.6613665096191435,0,0.02806122448979594,3.479591836734694,3.6132381364668786,0.48457996920181795
107,DiBei,179.42048780487804,18.530390821583506,-0.0653518791262253,0.01896109368044563,6.049612037812958,0,0.029424390243902428,2.355121951219514,3.843912864038001,0.5294745034406441
108,DiBei,219.10714285714286,26.730586257051932,-0.7064451909081854,0.018877552017329435,5.98617725351204,0,0.027525510204081637,3.196428571428569,3.6625864288262417,0.5231043956043956
109,DiBei,158.1478494623656,28.01702953589596,-0.49274305612647135,0.016956439915588817,6.290702644101872,0,0.016891403630477506,5.114247311827961,4.424194735649133,0.42995101386109097
110,DiBei,152.41769547325103,43.89249423371606,-1.3037956115122538,0.008347643350390399,7.231267393596189,0,0.007549154092363958,7.567901234567892,5.216855152849818,0.4054308274085572
111,DiBei,209.2625,22.499117393658498,-0.18365854410640628,0.019166667942045024,6.049113846444921,0,0.02621527777777777,4.200000000000002,3.8400672419817794,0.4648959276018099
112,DiBei,231.90106951871658,20.26847481564511,-0.3471310205607312,0.024736194313845772,5.633851923964654,0,0.04760645142840801,2.4010695187165774,3.2455146332008993,0.6009687419160445
113,DiBeiNormal,121.59376062563754,19.51075250662178,-0.011597107303539602,0.014106322967111673,6.3052468092611385,0,0.01922246837700437,1.6321829309758578,4.218175049035042,0.5976168023303854
114,DiBeiNormal,84.51718087923729,36.73273289499338,0.4814120564604646,0.008465491596322483,7.06834330628224,0,0.008282675410234782,6.026814088983049,5.177527343372292,0.4269416120813395
115,DiBeiNormal,159.04679645062248,27.75535009326556,-0.08577902390317672,0.010946253534728001,6.744760293941499,0,0.010810261625218861,4.718647727656129,4.79969407359937,0.44235568213885607
116,DiBeiNormal,47.56843771991555,15.737095942299357,0.05360280719892086,0.01945408266942597,5.922248586018643,0,0.036918281114042335,1.0543807178043618,3.7069649625045904,0.6946146401978615
117,DiBeiNormal,175.69110275689223,39.60525049574662,-0.3559488924673633,0.007546758170310364,7.201126124027142,0,0.01127717346868695,2.4823991797676004,4.73073517281477,0.5383219264795576
118,DiBeiNormal,128.0534722222222,22.25285968452105,0.01636310877992416,0.013003717124333125,6.47165233922845,0,0.012929766619646977,4.37052951388889,4.611870469835637,0.4502592786885237
119,DiBeiNormal,122.44060173697271,18.852767335887602,0.028922116107319762,0.015057603080798287,6.2628322983537075,0,0.028119653255823256,1.282258064516129,3.888013871826961,0.6392995825002098
120,DiBeiNormal,143.94513031550068,21.891899727652078,-0.0005246505056582393,0.012796623431902354,6.48145794762431,0,0.022533997404159862,1.727908314527192,4.107144058364162,0.596099020031833
121,DiBeiNormal,124.67782426778243,20.526078593109258,0.00034671219420091365,0.013645848867106736,6.381725369078627,0,0.019990967987982375,1.8849131919395958,4.225136641967672,0.582267924653456
122,DiBeiNormal,88.28911827956989,27.147270623879145,0.1153941476958781,0.010542547783375378,6.708502394847748,0,0.008820247427448262,5.0202580645161285,5.010724810257537,0.4294052151608958
123,DiBeiNormal,123.25213921342768,21.96185347401004,0.009031526019923346,0.01248631566983649,6.482178371177554,0,0.011470450904468278,4.776863584005268,4.736862468883645,0.43585080266012793
124,DiBeiNormal,86.50014736221632,21.06340154937139,0.06838649770570383,0.013680665625591892,6.394767457929402,0,0.008948093385690557,6.909151193633961,5.029370102303542,0.383159070725903
125,DiBeiNormal,127.04209979209979,23.974238429587114,0.007433765588538237,0.011647607308945762,6.6238894882184365,0,0.008444345946511563,8.126761376761374,5.071710760726482,0.35905761422995325
126,DiBeiNormal,87.61192973692974,30.737907739308124,0.15510182557953614,0.00910698184948977,6.917027657850469,0,0.00826521824274074,6.0723443223443185,5.08437098346195,0.42000300177578126
